,signal_present,signal_type,trial_num,button_position,subject_number,responses,rt,correct_resp
98,0,0,98,right,aed457,1,689.5250000000001,0
99,0,0,99,right,aed457,1,746.499,0
100,0,0,100,right,aed457,1,850.625,0
101,0,0,101,right,aed457,1,1009.8050000000001,0
102,1,25,102,right,aed457,1,974.62,1
103,0,0,103,right,aed457,1,782.394,0
104,1,10,104,right,aed457,1,1865.24,1
105,1,15,105,right,aed457,1,1500.918,1
106,1,15,106,right,aed457,1,2059.0769999999998,1
107,0,0,107,right,aed457,1,1178.382,0
108,1,15,108,right,aed457,1,982.253,1
109,0,0,109,right,aed457,0,1978.736,1
110,0,0,110,right,aed457,1,1343.821,0
111,1,10,111,right,aed457,1,5683.224,1
112,0,0,112,right,aed457,1,4590.6269999999995,0
113,0,0,113,right,aed457,1,1362.073,0
114,0,0,114,right,aed457,1,3834.212,0
115,0,0,115,right,aed457,1,3952.8340000000003,0
116,0,0,116,right,aed457,1,1830.276,0
117,1,25,117,right,aed457,1,2530.982,1
118,0,0,118,right,aed457,0,3627.569,1
119,1,60,119,right,aed457,1,2124.9739999999997,1
120,0,0,120,right,aed457,0,2073.924,1
121,0,0,121,right,aed457,1,1626.369,0
122,1,25,122,right,aed457,1,1625.642,1
123,0,0,123,right,aed457,1,1971.1380000000001,0
124,1,60,124,right,aed457,1,1744.8310000000001,1
125,0,0,125,right,aed457,0,2623.161,1
126,1,10,126,right,aed457,0,7151.724999999999,0
127,1,15,127,right,aed457,0,6774.005,0
128,0,0,128,right,aed457,0,5791.65,1
129,0,0,129,right,aed457,1,4149.482,0
130,0,0,130,right,aed457,1,6043.467,0
131,1,25,131,right,aed457,1,1822.123,1
132,1,60,132,right,aed457,1,140122.904,1
133,1,25,133,right,aed457,1,4615.478999999999,1
134,0,0,134,right,aed457,1,14473.914999999999,0
135,1,60,135,right,aed457,1,7652.735,1
136,0,0,136,right,aed457,1,1650.5149999999999,0
137,1,10,137,right,aed457,1,12720.811,1
138,0,0,138,right,aed457,1,1130.347,0
139,1,15,139,right,aed457,1,9630.153999999999,1
140,0,0,140,right,aed457,1,12741.258,0
141,0,0,141,right,aed457,1,1939.791,0
142,0,0,142,right,aed457,1,2413.979,0
143,0,0,143,right,aed457,0,3268.59,1
144,0,0,144,right,aed457,1,900.1550000000001,0
145,0,0,145,right,aed457,1,2018.56,0
146,0,0,146,right,aed457,1,2446.725,0
147,0,0,147,right,aed457,1,2724.236,0
148,1,10,148,right,aed457,1,1425.9569999999999,1
149,1,15,149,right,aed457,1,1377.721,1
150,1,25,150,right,aed457,1,1895.163,1
151,1,10,151,right,aed457,1,1421.114,1
152,1,60,152,right,aed457,1,3504.241,1
153,1,10,153,right,aed457,1,6226.4980000000005,1
154,1,15,154,right,aed457,1,1374.1350000000002,1
155,0,0,155,right,aed457,1,2966.44,0
156,0,0,156,right,aed457,1,3682.502,0
157,0,0,157,right,aed457,1,2111.844,0
158,0,0,158,right,aed457,1,2217.873,0
159,1,25,159,right,aed457,1,1103.1,1
160,1,15,160,right,aed457,1,4560.659000000001,1
161,0,0,161,right,aed457,1,2078.608,0
162,1,60,162,right,aed457,1,1704.6,1
163,0,0,163,right,aed457,1,3688.848,0
164,1,60,164,right,aed457,1,4235.928000000001,1
165,0,0,165,right,aed457,1,3772.398,0
166,1,10,166,right,aed457,1,1712.742,1
167,0,0,167,right,aed457,1,889.048,0
168,0,0,168,right,aed457,1,1816.375,0
169,1,15,169,right,aed457,1,1393.094,1
170,0,0,170,right,aed457,1,954.922,0
171,0,0,171,right,aed457,1,1832.054,0
172,0,0,172,right,aed457,1,3670.795,0
173,0,0,173,right,aed457,1,4698.667,0
174,1,60,174,right,aed457,1,1608.302,1
175,0,0,175,right,aed457,1,1333.9540000000002,0
176,0,0,176,right,aed457,1,1360.947,0
177,1,15,177,right,aed457,1,3301.851,1
178,0,0,178,right,aed457,1,7026.937,0
179,1,25,179,right,aed457,1,3988.701,1
180,1,25,180,right,aed457,1,11337.479,1
181,1,15,181,right,aed457,1,10307.61,1
182,1,10,182,right,aed457,1,4864.889,1
183,0,0,183,right,aed457,1,2289.975,0
184,0,0,184,right,aed457,1,5017.402,0
185,1,15,185,right,aed457,1,4995.564,1
186,1,10,186,right,aed457,1,21058.54,1
187,1,60,187,right,aed457,1,1133.202,1
188,1,15,188,right,aed457,1,1237.1499999999999,1
189,0,0,189,right,aed457,1,1113.8509999999999,0
190,0,0,190,right,aed457,1,1407.6709999999998,0
191,1,10,191,right,aed457,1,1988.55,1
192,1,10,192,right,aed457,1,1681.154,1
193,1,15,193,right,aed457,1,2842.213,1
194,1,60,194,right,aed457,1,3269.682,1
195,1,15,195,right,aed457,1,4138.411999999999,1
196,0,0,196,right,aed457,1,2118.684,0
197,1,60,197,right,aed457,1,3193.911,1
198,1,15,198,right,aed457,1,1686.083,1
199,1,25,199,right,aed457,1,2743.7459999999996,1
